tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,2487642892790604.5,-438659559375308.44,339828703798030.25,436238041434752.5,255148832719549.22
tenant-dsk,-438659559375308.44,2916297937495293.5,-224522411718109.6,-252974224166009.88,-505267477928787.94
tenant-mem,339828703798030.25,-224522411718109.6,2087167965957840.5,91787384255297.23,137881263847712.48
tenant-nsy,436238041434752.5,-252974224166009.88,91787384255297.23,2435010180210594.0,-159228527773269.78
tenant-ntk,255148832719549.22,-505267477928787.94,137881263847712.48,-159228527773269.78,1700054015314826.5
