,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.07687687437298005,0.09822240386756079,0.09561625064672803,0.08706196594838722
tenant-dsk,0.06799694172802796,,0.1731895185429756,0.20755890211241768,0.10929239740290614
tenant-mem,0.15708350215886105,0.20701252775618462,,0.2769960268115559,0.18446331183268083
tenant-ntk,0.03812412179897235,0.10018225262754639,0.13813119967925425,,0.09890102075764158
tenant-nsy,0.03357970117926538,0.02914919187225064,0.06301777963664813,0.07801304033773952,
