,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.469138107380102,0.16197465197754032,0.9837595631299832,0.9601974633479446
tenant-dsk,4.334855997172123e-10,,0.4799959878461443,0.0009027901266370978,0.754778376610028
tenant-mem,0.6092886414678607,0.32283768709069194,,0.4436452856766897,0.014777110536588093
tenant-ntk,0.959397381016477,0.20772568814737905,0.26049250234043286,,0.7676653397353831
tenant-nsy,0.9866177900276843,0.7410051067280491,0.14590648356040972,0.10250029803789955,
