,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.3411653712802095,0.42183089889856895,0.9866052287376115,0.8740706026274958
tenant-dsk,0.9004587561020826,,0.6294245128924064,0.27792397503036054,1.893531652432411e-07
tenant-mem,0.4992674326505464,0.03617809099276257,,0.19550515952708347,0.04455506066368254
tenant-ntk,0.7259205786660543,0.49110639752263197,0.25285756459812286,,
tenant-nsy,,,,,
