,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.1919679495502795,0.17028776735140094,0.5724364713709587
tenant-dsk,9.646557062016131e-06,,1.4380109949169946e-08,0.05949647539456089
tenant-mem,0.040164094994517924,0.24055601634914647,,0.013168192464993504
tenant-ntk,0.0002573001709480961,2.8983414964153344e-05,2.0070735710687028e-07,
