,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.012422453534651707,0.3644844722790281,0.22996046859608085,0.23048820026861194
tenant-dsk,0.21252448246333355,,0.5933803062085778,0.54815792376078,0.43801137905857035
tenant-mem,0.19718005910978742,0.1384924291143252,,0.6074583662838429,0.7597984173642569
tenant-ntk,0.5951452402321151,0.1768906802565084,0.5131278591260591,,0.3392671633574645
tenant-nsy,0.28005725114820634,0.9246999643600048,0.015108869069142931,0.07049693723955228,
