,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.8475210039564609,0.7647351016523668,0.7472490420338228,0.16536276015078022
tenant-dsk,0.7320942644281513,,0.9517241113259182,0.8807608324013232,0.301926779043288
tenant-mem,0.7536468583785382,0.884610137303133,,0.8799662028360312,0.21893435373137454
tenant-ntk,0.6494116791686447,0.6903828942431567,0.6315416732542906,,0.24140312024715382
tenant-nsy,0.04099865470109875,0.04854752972273344,0.02854752972273343,0.04854752972273344,
