tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2731974946422672.0,169285484223277.62,11455551935183.824,240607447228979.94
tenant-dsk,169285484223277.62,3167531223134666.0,-28696444488703.145,359918761542265.75
tenant-mem,11455551935183.824,-28696444488703.145,2298134077080686.0,146396676192043.06
tenant-ntk,240607447228979.94,359918761542265.75,146396676192043.06,1301414562566028.8
