tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,53717.72128108668,954402.274273155,23245.231978942124,-360431.80272859125
tenant-dsk,954402.274273155,80646443.4063352,993585.5398737249,-10386796.239062456
tenant-mem,23245.231978942124,993585.5398737249,57902.2746717124,-272139.1636301168
tenant-ntk,-360431.80272859125,-10386796.239062456,-272139.1636301168,611851582.9849644
