tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,2581936356994802.5,12402005011882.713,398088651837681.06,645188814053891.4,-121054484017382.2
tenant-dsk,12402005011882.713,2120153259932550.2,151905100635572.34,-240036073195827.06,-312318679312281.56
tenant-mem,398088651837681.06,151905100635572.34,2007612412927548.8,113220052760760.89,40105511600251.15
tenant-nsy,645188814053891.4,-240036073195827.06,113220052760760.89,2305562747034853.5,-136372689473912.78
tenant-ntk,-121054484017382.2,-312318679312281.56,40105511600251.15,-136372689473912.78,1919850610804849.2
