,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,2.8332173362874513e-06,4.10377457861396e-06,5.6165217261060376e-12,8.079042290021376e-08
tenant-dsk,0.00018435045097995562,,1.6806341300554374e-06,2.2421117513667353e-07,1.9792299358431324e-08
tenant-mem,0.0001138917098580628,0.031383923712308824,,1.8234371487486326e-11,1.7821743758395633e-09
tenant-nsy,2.4039189975753137e-07,7.4815721738431055e-06,5.3784498733672064e-11,,1.4775858372837175e-07
tenant-ntk,0.0020923724988112058,0.0039405229865465035,4.0709956732583185e-05,2.7154844500368284e-07,
