,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.2257255424237272,0.24785645864267375,0.15528208346979827
tenant-dsk,0.1763186857860164,,0.17257746359017473,0.11868670206156956
tenant-mem,0.3201624796074123,0.29780264163667514,,0.20076755702225002
tenant-ntk,0.061104372464539806,0.10465188575356989,0.10451953515104305,
