,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.8570707714432766,0.7572372312206141,0.00921623715425328,0.9120873064282564
tenant-dsk,0.8640827417518735,,0.17784825825565018,0.8691873908031407,0.3337561948027319
tenant-mem,0.023854763101679565,0.4951451445520294,,0.26992173567412586,0.38182320692342175
tenant-nsy,0.5767500241144315,0.26958470161602544,0.5742162954187837,,0.6696741260001535
tenant-ntk,0.8171696840302739,0.2305405429839763,0.6814464717207749,0.5197702199967223,
