,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.23444438257458242,0.18600616406016604,0.23711649485593544,0.22341915679115293
tenant-dsk,0.23330854400412376,,0.24906385841649314,0.2639112592050259,0.2825222350057365
tenant-mem,0.18672179364627237,0.2339981288252604,,0.18947969101538822,0.21517501203249811
tenant-nsy,0.2134593382625708,0.24440230453382367,0.22608044151938772,,0.2241060351228633
tenant-ntk,0.2302330146467138,0.28405448110349396,0.21887958127030008,0.2629670580824041,
