,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.31893770558523915,0.27281250785720634,0.2886719514840821,0.31206698911526
tenant-dsk,0.30567113517243105,,0.3126350892048712,0.30307643229557607,0.3169646921022177
tenant-mem,0.31221610818709755,0.2820352060242325,,0.27860656467674666,0.32912931966581366
tenant-nsy,0.3549971094632523,0.35849281258289467,0.38137912182776157,,0.40293964258687576
tenant-ntk,0.3486341654703113,0.3741933377030568,0.36091653901777765,0.3674893356494285,
