,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.10581660168626443,0.00026799547712278625,3.1913620752836847e-06
tenant-dsk,0.00014886149258073585,,8.34039221563148e-07,1.8351590406862993e-10
tenant-mem,2.9970171946828184e-05,0.0023275750902623784,,3.906054785039346e-08
tenant-ntk,1.191365749389916e-05,0.0009171227924861255,3.191142917766399e-06,
