,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.0472591491846563,0.1815878015670706,0.13752913030554542
tenant-dsk,0.024259597184310526,,0.02632778212174469,0.013300693074721488
tenant-mem,0.15947992952094683,0.029349104063147134,,0.14333335386590887
tenant-ntk,0.1711462781607449,0.02422266328414612,0.1913733096632566,
