,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.39929996431560494,0.33016691246304575,0.19146284949451262,0.3306432984790955
tenant-dsk,0.4182979337702625,,0.386779709363447,0.2597557073933711,0.4229851991114071
tenant-mem,0.2624526398731965,0.3340826775612607,,0.2210551370832578,0.32040745251416974
tenant-nsy,0.10145313651599366,0.0968637366717662,0.1101767349706968,,0.12876634386778463
tenant-ntk,0.30866203214329335,0.3921836767862563,0.31042490272296847,0.23294267141263097,
