,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.14704540738764293,0.12793977307123927,0.17095747992174426
tenant-dsk,0.199826201493084,,0.23023582950117275,0.272243704879104
tenant-mem,0.12791282509881297,0.17192904458248212,,0.18447856017744063
tenant-ntk,0.24996162314921275,0.35148416390815823,0.2787052774770939,
