,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.00031350415845565906,0.5734672815663597,0.028491087929534618
tenant-dsk,0.19490514192851738,,0.5246332205789412,1.9679020055279414e-05
tenant-mem,0.027407284066268953,0.1314785420574513,,0.025741289664822146
tenant-ntk,0.006190494725802129,0.2458144380355771,0.02063653143270431,
