tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1.0,0.20668721061270146,0.275847987473223,-0.13198892250903824,-0.08454034023103289
tenant-dsk,0.20668721061270146,1.0,0.16285352068977815,0.004813296368426666,0.05621376796631574
tenant-mem,0.275847987473223,0.16285352068977815,1.0,-0.05495637575468099,-0.011397795786638992
tenant-nsy,-0.13198892250903824,0.004813296368426666,-0.05495637575468099,1.0,-0.267738140900015
tenant-ntk,-0.08454034023103289,0.05621376796631574,-0.011397795786638992,-0.267738140900015,1.0
