tenant1,tenant2,correlation,metric,phase
tenant-cpu,tenant-nsy,-0.3292614737450601,cpu_usage,6-Combined-Noise
tenant-cpu,tenant-ntk,0.40792457756631884,cpu_usage,6-Combined-Noise
tenant-dsk,tenant-mem,0.18494349231361157,cpu_usage,6-Combined-Noise
tenant-dsk,tenant-nsy,0.17349970931710892,cpu_usage,6-Combined-Noise
tenant-dsk,tenant-ntk,0.308333635950232,cpu_usage,6-Combined-Noise
tenant-mem,tenant-nsy,-0.2717882042912908,cpu_usage,6-Combined-Noise
tenant-mem,tenant-ntk,0.3094313003875877,cpu_usage,6-Combined-Noise
tenant-nsy,tenant-ntk,0.23768655507742817,cpu_usage,6-Combined-Noise
tenant-cpu,tenant-dsk,0.026781014987003485,cpu_usage,7-Recovery
tenant-cpu,tenant-mem,0.79703961302985,cpu_usage,7-Recovery
tenant-cpu,tenant-nsy,-0.8272157822736872,cpu_usage,7-Recovery
tenant-cpu,tenant-ntk,0.29443787041891456,cpu_usage,7-Recovery
tenant-dsk,tenant-mem,0.005533508101750464,cpu_usage,7-Recovery
tenant-dsk,tenant-nsy,0.03435930266913825,cpu_usage,7-Recovery
tenant-dsk,tenant-ntk,0.4764253040376254,cpu_usage,7-Recovery
tenant-mem,tenant-nsy,-0.8232469919453886,cpu_usage,7-Recovery
tenant-mem,tenant-ntk,0.28644626494700515,cpu_usage,7-Recovery
tenant-nsy,tenant-ntk,-0.12020342762624896,cpu_usage,7-Recovery
tenant-cpu,tenant-dsk,-0.135257311470479,memory_usage,1-Baseline
tenant-cpu,tenant-mem,-0.026103486893479414,memory_usage,1-Baseline
tenant-cpu,tenant-ntk,-0.027930872374007987,memory_usage,1-Baseline
tenant-dsk,tenant-mem,-0.044481004223318465,memory_usage,1-Baseline
tenant-dsk,tenant-ntk,0.12681585139397372,memory_usage,1-Baseline
tenant-mem,tenant-ntk,-0.004230171053543091,memory_usage,1-Baseline
tenant-cpu,tenant-dsk,0.08884774683500456,memory_usage,2-CPU-Noise
tenant-cpu,tenant-mem,-0.11881830013118182,memory_usage,2-CPU-Noise
tenant-cpu,tenant-nsy,0.14734008650719824,memory_usage,2-CPU-Noise
tenant-cpu,tenant-ntk,0.123862125073406,memory_usage,2-CPU-Noise
tenant-dsk,tenant-mem,-0.030111332951213904,memory_usage,2-CPU-Noise
tenant-dsk,tenant-nsy,0.12304432713830361,memory_usage,2-CPU-Noise
tenant-dsk,tenant-ntk,0.057222428513644494,memory_usage,2-CPU-Noise
tenant-mem,tenant-nsy,0.025374264480982976,memory_usage,2-CPU-Noise
tenant-mem,tenant-ntk,0.04332165305722777,memory_usage,2-CPU-Noise
tenant-nsy,tenant-ntk,0.00918772855717157,memory_usage,2-CPU-Noise
tenant-cpu,tenant-dsk,-0.10742264197422037,memory_usage,3-Memory-Noise
tenant-cpu,tenant-mem,0.09425862686636323,memory_usage,3-Memory-Noise
tenant-cpu,tenant-nsy,0.023026491404038923,memory_usage,3-Memory-Noise
tenant-cpu,tenant-ntk,-0.09133750359366463,memory_usage,3-Memory-Noise
tenant-dsk,tenant-mem,0.10354757505562176,memory_usage,3-Memory-Noise
tenant-dsk,tenant-nsy,-0.03873445866309439,memory_usage,3-Memory-Noise
tenant-dsk,tenant-ntk,-0.0035535616508347223,memory_usage,3-Memory-Noise
tenant-mem,tenant-nsy,-0.1456400879641725,memory_usage,3-Memory-Noise
tenant-mem,tenant-ntk,-0.18028000712791323,memory_usage,3-Memory-Noise
tenant-nsy,tenant-ntk,0.15025822496642555,memory_usage,3-Memory-Noise
tenant-cpu,tenant-dsk,-0.049043458609129606,memory_usage,4-Network-Noise
tenant-cpu,tenant-mem,-0.022020580648967922,memory_usage,4-Network-Noise
tenant-cpu,tenant-nsy,0.015292032248003904,memory_usage,4-Network-Noise
tenant-cpu,tenant-ntk,0.13480625954919134,memory_usage,4-Network-Noise
tenant-dsk,tenant-mem,-0.02681444137001907,memory_usage,4-Network-Noise
tenant-dsk,tenant-nsy,0.02690330208642017,memory_usage,4-Network-Noise
tenant-dsk,tenant-ntk,-0.1351076298665926,memory_usage,4-Network-Noise
tenant-mem,tenant-nsy,0.20354883206939797,memory_usage,4-Network-Noise
tenant-mem,tenant-ntk,0.07234320647756869,memory_usage,4-Network-Noise
tenant-nsy,tenant-ntk,-0.04140382505555067,memory_usage,4-Network-Noise
tenant-cpu,tenant-dsk,0.06659615318129651,memory_usage,5-Disk-Noise
tenant-cpu,tenant-mem,0.10618323776997365,memory_usage,5-Disk-Noise
tenant-cpu,tenant-nsy,-0.10601980131986243,memory_usage,5-Disk-Noise
tenant-cpu,tenant-ntk,0.16046100485558573,memory_usage,5-Disk-Noise
tenant-dsk,tenant-mem,-0.04234941491727973,memory_usage,5-Disk-Noise
tenant-dsk,tenant-nsy,0.20686231576447964,memory_usage,5-Disk-Noise
tenant-dsk,tenant-ntk,0.1829235141460313,memory_usage,5-Disk-Noise
tenant-mem,tenant-nsy,0.04883273743718542,memory_usage,5-Disk-Noise
tenant-mem,tenant-ntk,0.09195148042865942,memory_usage,5-Disk-Noise
tenant-nsy,tenant-ntk,-0.044641501553044895,memory_usage,5-Disk-Noise
tenant-cpu,tenant-dsk,0.13043916191305033,memory_usage,6-Combined-Noise
tenant-cpu,tenant-mem,-0.001195942054381707,memory_usage,6-Combined-Noise
tenant-cpu,tenant-nsy,0.15878773024420795,memory_usage,6-Combined-Noise
tenant-cpu,tenant-ntk,-0.16472908856798915,memory_usage,6-Combined-Noise
tenant-dsk,tenant-mem,-0.24566544539834634,memory_usage,6-Combined-Noise
tenant-dsk,tenant-nsy,0.313440846982055,memory_usage,6-Combined-Noise
tenant-dsk,tenant-ntk,0.03782063962896817,memory_usage,6-Combined-Noise
tenant-mem,tenant-nsy,-0.177361691018926,memory_usage,6-Combined-Noise
tenant-mem,tenant-ntk,0.06239261233417292,memory_usage,6-Combined-Noise
tenant-nsy,tenant-ntk,-0.03769849254409959,memory_usage,6-Combined-Noise
tenant-cpu,tenant-dsk,0.24235351193924037,memory_usage,7-Recovery
tenant-cpu,tenant-mem,0.14602266309963907,memory_usage,7-Recovery
tenant-cpu,tenant-nsy,-0.06358204609877303,memory_usage,7-Recovery
tenant-cpu,tenant-ntk,0.07260933799741529,memory_usage,7-Recovery
tenant-dsk,tenant-mem,-0.0652997627940085,memory_usage,7-Recovery
tenant-dsk,tenant-nsy,0.04720972082497513,memory_usage,7-Recovery
tenant-dsk,tenant-ntk,-0.10072538102578922,memory_usage,7-Recovery
tenant-mem,tenant-nsy,-0.19274932525347632,memory_usage,7-Recovery
tenant-mem,tenant-ntk,-0.10719333401271752,memory_usage,7-Recovery
tenant-nsy,tenant-ntk,-0.026918957853934205,memory_usage,7-Recovery
