tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2203870086699803.2,-313498469783537.06,-53608769463008.75,-64852632361976.39
tenant-dsk,-313498469783537.06,2437605152281701.0,-96072829689094.88,309674421226509.9
tenant-mem,-53608769463008.75,-96072829689094.88,1913765136347987.8,-9152766049961.44
tenant-ntk,-64852632361976.39,309674421226509.9,-9152766049961.44,2446246551973394.0
