tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1939254824612253.8,468311455701823.8,361473116190339.3,-199877151246656.4,130676780681744.02
tenant-dsk,468311455701823.8,1925466856900350.5,-161071211615380.5,147880417196259.78,-180632316688181.03
tenant-mem,361473116190339.3,-161071211615380.5,3159923700488636.0,-773468044448584.2,-246260403282352.78
tenant-nsy,-199877151246656.4,147880417196259.78,-773468044448584.2,5095917897392083.0,-78534044278958.58
tenant-ntk,130676780681744.02,-180632316688181.03,-246260403282352.78,-78534044278958.58,1670232840433120.0
