tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.07843451065310218,-0.003548044596567674,0.05464963994556964,-0.09991646858449782,0.013941219454209387
tenant-dsk,-0.003548044596567674,0.008237429699364498,-0.0015229618569212145,0.016329501701595348,0.004948072158038822
tenant-mem,0.05464963994556964,-0.0015229618569212145,0.07501604066843395,-0.10451835813908608,0.015399693448236097
tenant-nsy,-0.09991646858449782,0.016329501701595348,-0.10451835813908608,0.3105569302161321,0.007764605897509388
tenant-ntk,0.013941219454209387,0.004948072158038822,0.015399693448236097,0.007764605897509388,0.04678923545600919
