tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2671982.8079009065,838718.1660881642,1597691.5995500064,-7485732.873663085
tenant-dsk,838718.1660881642,2006810.8248340513,822549.8458080523,14141895.54950767
tenant-mem,1597691.5995500064,822549.8458080523,3076971.7590140984,-18989824.43519482
tenant-ntk,-7485732.873663085,14141895.54950767,-18989824.43519482,3394672060.0475726
