,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.16681457113860884,0.2051940350161099,0.20146687676316746
tenant-dsk,0.1584863933398936,,0.17821495600224663,0.1665116968259858
tenant-mem,0.24778827921318022,0.2625933726184379,,0.26361397771504225
tenant-ntk,0.18764731022572637,0.20430972663923397,0.17513709386992443,
