,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.0008408840599330751,0.013611253379294386,0.33726425707990665,0.023408656367776476
tenant-dsk,0.32494928744929813,,0.0014252919945151935,0.00021844133397982317,0.34468472434521513
tenant-mem,0.18780377728942443,0.6475769584512429,,0.46251997924829136,0.6983565413686137
tenant-nsy,0.09061072224792077,0.03175463460829886,0.02047702389023592,,0.2731136934018498
tenant-ntk,0.026190099832264436,0.31468604059097666,0.036239653885595,0.8245968213281814,
