,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.015829722558284232,0.13668048618678807,0.15217722489401506
tenant-dsk,0.005310770696935407,,0.001347151823033312,0.00040535601082394504
tenant-mem,0.15823622119673073,0.01304831202964359,,0.14351119643008084
tenant-ntk,0.12647179274551293,0.00672958678250256,0.11842584756012968,
