,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.0805429639335366,0.9055896754268555,0.3719712648341787,0.0006527791156466948
tenant-dsk,0.2705821257440901,,0.31139933348834,0.003417343969711966,5.0747516088581715e-05
tenant-mem,0.856039396113432,0.004925728003329414,,0.03213470691906251,0.006840910383875101
tenant-nsy,0.034784764103916926,0.09071211860930871,0.5979809592143611,,0.0039174581902700146
tenant-ntk,0.11254316328048186,0.003452058531472708,0.02140400680472671,0.0029757615010864913,
