tenant_id,metric_name,experimental_phase,mean,volatility,count,baseline_mean,baseline_std,baseline_count,percentage_change,cohen_d,p_value,is_significant,round_id
tenant-cpu,cpu_usage,2-CPU-Noise,2.476394653665192,0.2253798458104709,350,3.7396765941484884,0.2742669716124161,334,-33.78051306521978,-5.044149184175569,1.005485622024641e-287,True,round-7
tenant-cpu,cpu_usage,3-Memory-Noise,2.8160322113208704,0.2133527932497031,350,3.7396765941484884,0.2742669716124161,334,-24.69850960569302,-3.7700564861101236,7.322338739965337e-217,True,round-7
tenant-cpu,cpu_usage,4-Network-Noise,2.360814407533914,0.2663277843287698,345,3.7396765941484884,0.2742669716124161,334,-36.87116123282143,-5.1019457217696775,3.862530347146071e-298,True,round-7
tenant-cpu,cpu_usage,5-Disk-Noise,3.3422565910450164,0.2655978947276964,351,3.7396765941484884,0.2742669716124161,334,-10.627122241675105,-1.4726931696433307,3.191435474617099e-66,True,round-7
tenant-cpu,cpu_usage,6-Combined-Noise,1.5919199341821757,0.1616812937910597,345,3.7396765941484884,0.2742669716124161,334,-57.43161489758046,-9.578005251907172,0.0,True,round-7
tenant-cpu,cpu_usage,7-Recovery,3.675674805200286,0.5404392389104967,185,3.7396765941484884,0.2742669716124161,334,-1.7114257700344142,-0.16394557913504418,0.13317405201865778,False,round-7
tenant-cpu,disk_io_total,2-CPU-Noise,287699.9161771067,42428.42561940937,350,292611.8625340065,49668.44672026366,334,-1.6786559213158871,-0.10653649271094695,0.1657077731471636,False,round-7
tenant-cpu,disk_io_total,3-Memory-Noise,317406.82825022866,36114.27521166318,350,292611.8625340065,49668.44672026366,334,8.473670719122191,0.5730801440805509,3.5075633005770767e-13,True,round-7
tenant-cpu,disk_io_total,4-Network-Noise,269918.02451518836,50932.51266979679,345,292611.8625340065,49668.44672026366,334,-7.755611075467151,-0.45103776771165516,6.51474632119707e-09,True,round-7
tenant-cpu,disk_io_total,5-Disk-Noise,293448.5780949496,51507.62971506611,351,292611.8625340065,49668.44672026366,334,0.2859472455071368,0.016529583870282527,0.8287101307565177,False,round-7
tenant-cpu,disk_io_total,6-Combined-Noise,265090.16003969585,39625.46080249684,345,292611.8625340065,49668.44672026366,334,-9.405532043702477,-0.6136757853041845,7.602948010788195e-15,True,round-7
tenant-cpu,disk_io_total,7-Recovery,285957.2447806804,43449.05741952974,185,292611.8625340065,49668.44672026366,334,-2.2742132515398956,-0.13995489425691723,0.11333524696735989,False,round-7
tenant-cpu,memory_usage,2-CPU-Noise,261190322.46857142,45121419.34713235,350,250077932.0718563,49603969.434851594,334,4.443570971916926,0.23462104899901953,0.0022985219018725896,True,round-7
tenant-cpu,memory_usage,3-Memory-Noise,261736986.33142856,46439914.95567597,350,250077932.0718563,49603969.434851594,334,4.662168374065971,0.24284189458165106,0.0015945005150416174,True,round-7
tenant-cpu,memory_usage,4-Network-Noise,254596912.23188406,45381428.6590544,345,250077932.0718563,49603969.434851594,334,1.8070287620297931,0.09512576833971835,0.21636256894595157,False,round-7
tenant-cpu,memory_usage,5-Disk-Noise,275476690.05128205,57150486.89960926,351,250077932.0718563,49603969.434851594,334,10.156337174176484,0.4738217992966334,8.682852124003027e-10,True,round-7
tenant-cpu,memory_usage,6-Combined-Noise,279823131.45507246,47209306.301788196,345,250077932.0718563,49603969.434851594,334,11.894371941091276,0.6145449533401544,5.480105619331277e-15,True,round-7
tenant-cpu,memory_usage,7-Recovery,266316429.14594594,53814542.94209211,185,250077932.0718563,49603969.434851594,334,6.493374661073152,0.317516227679112,0.0007931098841670167,True,round-7
tenant-cpu,network_throughput,2-CPU-Noise,10416.529805839065,1652.9540872604805,350,11013.431040140933,1904.8617279682546,334,-5.4197573138318695,-0.3352602926765507,1.453174636082769e-05,True,round-7
tenant-cpu,network_throughput,3-Memory-Noise,11123.774298539558,1672.655662081993,350,11013.431040140933,1904.8617279682546,334,1.0018972107461712,0.06165108010682964,0.42195426594057195,False,round-7
tenant-cpu,network_throughput,4-Network-Noise,9450.594153040673,1886.9513979427654,345,11013.431040140933,1904.8617279682546,334,-14.190281678835131,-0.8243757559413248,6.100200140913877e-25,True,round-7
tenant-cpu,network_throughput,5-Disk-Noise,10557.566984284515,1828.3317516640736,351,11013.431040140933,1904.8617279682546,334,-4.139164754334222,-0.24429536556508022,0.001474848679835558,True,round-7
tenant-cpu,network_throughput,6-Combined-Noise,9395.531280468169,1500.9152306521844,345,11013.431040140933,1904.8617279682546,334,-14.69024279333083,-0.9452765575946567,3.477439777335243e-31,True,round-7
