tenant1,tenant2,covariance,metric,phase,round_id
tenant-cpu,tenant-dsk,-0.000954388966346065,cpu_usage,5-Disk-Noise,round-6
tenant-cpu,tenant-mem,0.01701065341778784,cpu_usage,5-Disk-Noise,round-6
tenant-cpu,tenant-nsy,-0.0002663484082718656,cpu_usage,5-Disk-Noise,round-6
tenant-cpu,tenant-ntk,0.019164914481344445,cpu_usage,5-Disk-Noise,round-6
tenant-dsk,tenant-mem,-0.0008634680113005328,cpu_usage,5-Disk-Noise,round-6
tenant-dsk,tenant-nsy,0.01657067532555831,cpu_usage,5-Disk-Noise,round-6
tenant-dsk,tenant-ntk,0.016543458277388887,cpu_usage,5-Disk-Noise,round-6
tenant-mem,tenant-nsy,0.0016106058301463741,cpu_usage,5-Disk-Noise,round-6
tenant-mem,tenant-ntk,0.01664706282882501,cpu_usage,5-Disk-Noise,round-6
tenant-nsy,tenant-ntk,0.020294981763897255,cpu_usage,5-Disk-Noise,round-6
tenant-cpu,tenant-dsk,0.003081971215768551,cpu_usage,6-Combined-Noise,round-6
tenant-cpu,tenant-mem,0.019527826594121205,cpu_usage,6-Combined-Noise,round-6
tenant-cpu,tenant-nsy,-0.024612697931736507,cpu_usage,6-Combined-Noise,round-6
tenant-cpu,tenant-ntk,0.015158057079451379,cpu_usage,6-Combined-Noise,round-6
tenant-dsk,tenant-mem,0.0027137454698120404,cpu_usage,6-Combined-Noise,round-6
tenant-dsk,tenant-nsy,0.0059399087509717525,cpu_usage,6-Combined-Noise,round-6
tenant-dsk,tenant-ntk,0.005247437659928475,cpu_usage,6-Combined-Noise,round-6
tenant-mem,tenant-nsy,-0.019964649091992547,cpu_usage,6-Combined-Noise,round-6
tenant-mem,tenant-ntk,0.011299017495359494,cpu_usage,6-Combined-Noise,round-6
tenant-nsy,tenant-ntk,0.020250326018388935,cpu_usage,6-Combined-Noise,round-6
tenant-cpu,tenant-dsk,0.0014935436272666739,cpu_usage,7-Recovery,round-6
tenant-cpu,tenant-mem,0.1844935493070252,cpu_usage,7-Recovery,round-6
tenant-cpu,tenant-nsy,-0.3940644439789453,cpu_usage,7-Recovery,round-6
tenant-cpu,tenant-ntk,0.03316866483838948,cpu_usage,7-Recovery,round-6
tenant-dsk,tenant-mem,0.0003127598117936717,cpu_usage,7-Recovery,round-6
tenant-dsk,tenant-nsy,0.003996703158082911,cpu_usage,7-Recovery,round-6
tenant-dsk,tenant-ntk,0.013105037114487945,cpu_usage,7-Recovery,round-6
tenant-mem,tenant-nsy,-0.3974642792122508,cpu_usage,7-Recovery,round-6
tenant-mem,tenant-ntk,0.03270370812128138,cpu_usage,7-Recovery,round-6
tenant-nsy,tenant-ntk,-0.028243456510065122,cpu_usage,7-Recovery,round-6
tenant-cpu,tenant-dsk,-313498469783537.06,memory_usage,1-Baseline,round-6
tenant-cpu,tenant-mem,-53608769463008.75,memory_usage,1-Baseline,round-6
tenant-cpu,tenant-ntk,-64852632361976.39,memory_usage,1-Baseline,round-6
tenant-dsk,tenant-mem,-96072829689094.88,memory_usage,1-Baseline,round-6
tenant-dsk,tenant-ntk,309674421226509.9,memory_usage,1-Baseline,round-6
tenant-mem,tenant-ntk,-9152766049961.44,memory_usage,1-Baseline,round-6
tenant-cpu,tenant-dsk,209700995625754.62,memory_usage,2-CPU-Noise,round-6
tenant-cpu,tenant-mem,-338400288737134.56,memory_usage,2-CPU-Noise,round-6
tenant-cpu,tenant-nsy,377205205423968.56,memory_usage,2-CPU-Noise,round-6
tenant-cpu,tenant-ntk,289384323072011.9,memory_usage,2-CPU-Noise,round-6
tenant-dsk,tenant-mem,-69052350168314.805,memory_usage,2-CPU-Noise,round-6
tenant-dsk,tenant-nsy,253640993517953.03,memory_usage,2-CPU-Noise,round-6
tenant-dsk,tenant-ntk,107647476087593.33,memory_usage,2-CPU-Noise,round-6
tenant-mem,tenant-nsy,63116750055886.65,memory_usage,2-CPU-Noise,round-6
tenant-mem,tenant-ntk,98341290420276.97,memory_usage,2-CPU-Noise,round-6
tenant-nsy,tenant-ntk,18747717704085.523,memory_usage,2-CPU-Noise,round-6
tenant-cpu,tenant-dsk,-209778441439377.97,memory_usage,3-Memory-Noise,round-6
tenant-cpu,tenant-mem,218408026153823.66,memory_usage,3-Memory-Noise,round-6
tenant-cpu,tenant-nsy,55745637787863.914,memory_usage,3-Memory-Noise,round-6
tenant-cpu,tenant-ntk,-184970650925843.78,memory_usage,3-Memory-Noise,round-6
tenant-dsk,tenant-mem,221157377322635.5,memory_usage,3-Memory-Noise,round-6
tenant-dsk,tenant-nsy,-86435992654680.08,memory_usage,3-Memory-Noise,round-6
tenant-dsk,tenant-ntk,-6633329259672.434,memory_usage,3-Memory-Noise,round-6
tenant-mem,tenant-nsy,-385620866059616.75,memory_usage,3-Memory-Noise,round-6
tenant-mem,tenant-ntk,-399298544496433.3,memory_usage,3-Memory-Noise,round-6
tenant-nsy,tenant-ntk,347715499164640.8,memory_usage,3-Memory-Noise,round-6
tenant-cpu,tenant-dsk,-114977967033761.61,memory_usage,4-Network-Noise,round-6
tenant-cpu,tenant-mem,-61394988334298.03,memory_usage,4-Network-Noise,round-6
tenant-cpu,tenant-nsy,52460628270422.83,memory_usage,4-Network-Noise,round-6
tenant-cpu,tenant-ntk,335464040818376.5,memory_usage,4-Network-Noise,round-6
tenant-dsk,tenant-mem,-63482587070727.81,memory_usage,4-Network-Noise,round-6
tenant-dsk,tenant-nsy,78371034413924.69,memory_usage,4-Network-Noise,round-6
tenant-dsk,tenant-ntk,-285494337880930.0,memory_usage,4-Network-Noise,round-6
tenant-mem,tenant-nsy,705162525534532.6,memory_usage,4-Network-Noise,round-6
tenant-mem,tenant-ntk,181796700607249.7,memory_usage,4-Network-Noise,round-6
tenant-nsy,tenant-ntk,-128024425390946.36,memory_usage,4-Network-Noise,round-6
tenant-cpu,tenant-dsk,162401895281646.72,memory_usage,5-Disk-Noise,round-6
tenant-cpu,tenant-mem,281190640431392.12,memory_usage,5-Disk-Noise,round-6
tenant-cpu,tenant-nsy,-315597576468360.4,memory_usage,5-Disk-Noise,round-6
tenant-cpu,tenant-ntk,358924947137912.44,memory_usage,5-Disk-Noise,round-6
tenant-dsk,tenant-mem,-112493869708124.28,memory_usage,5-Disk-Noise,round-6
tenant-dsk,tenant-nsy,617681508975384.5,memory_usage,5-Disk-Noise,round-6
tenant-dsk,tenant-ntk,410431059103536.25,memory_usage,5-Disk-Noise,round-6
tenant-mem,tenant-nsy,158342404629357.4,memory_usage,5-Disk-Noise,round-6
tenant-mem,tenant-ntk,224043503529473.97,memory_usage,5-Disk-Noise,round-6
tenant-nsy,tenant-ntk,-122268391835631.38,memory_usage,5-Disk-Noise,round-6
tenant-cpu,tenant-dsk,318154444409828.06,memory_usage,6-Combined-Noise,round-6
tenant-cpu,tenant-mem,-3048048286806.8438,memory_usage,6-Combined-Noise,round-6
tenant-cpu,tenant-nsy,572547538998407.1,memory_usage,6-Combined-Noise,round-6
tenant-cpu,tenant-ntk,-302392250290980.75,memory_usage,6-Combined-Noise,round-6
tenant-dsk,tenant-mem,-655257914519206.1,memory_usage,6-Combined-Noise,round-6
tenant-dsk,tenant-nsy,1182787428204579.0,memory_usage,6-Combined-Noise,round-6
tenant-dsk,tenant-ntk,72658382738822.47,memory_usage,6-Combined-Noise,round-6
tenant-mem,tenant-nsy,-699346875159691.2,memory_usage,6-Combined-Noise,round-6
tenant-mem,tenant-ntk,125248270445111.05,memory_usage,6-Combined-Noise,round-6
tenant-nsy,tenant-ntk,-107064491482554.8,memory_usage,6-Combined-Noise,round-6
tenant-cpu,tenant-dsk,468311455701823.8,memory_usage,7-Recovery,round-6
tenant-cpu,tenant-mem,361473116190339.3,memory_usage,7-Recovery,round-6
tenant-cpu,tenant-nsy,-199877151246656.4,memory_usage,7-Recovery,round-6
tenant-cpu,tenant-ntk,130676780681744.02,memory_usage,7-Recovery,round-6
tenant-dsk,tenant-mem,-161071211615380.5,memory_usage,7-Recovery,round-6
tenant-dsk,tenant-nsy,147880417196259.78,memory_usage,7-Recovery,round-6
tenant-dsk,tenant-ntk,-180632316688181.03,memory_usage,7-Recovery,round-6
tenant-mem,tenant-nsy,-773468044448584.2,memory_usage,7-Recovery,round-6
tenant-mem,tenant-ntk,-246260403282352.78,memory_usage,7-Recovery,round-6
tenant-nsy,tenant-ntk,-78534044278958.58,memory_usage,7-Recovery,round-6
tenant-cpu,tenant-dsk,12290621.292734047,network_throughput,1-Baseline,round-6
tenant-cpu,tenant-mem,2079191.3740381305,network_throughput,1-Baseline,round-6
tenant-cpu,tenant-ntk,-7224301.230453619,network_throughput,1-Baseline,round-6
tenant-dsk,tenant-mem,12086154.808743315,network_throughput,1-Baseline,round-6
tenant-dsk,tenant-ntk,-187315886.43215463,network_throughput,1-Baseline,round-6
tenant-mem,tenant-ntk,-26505604.463690903,network_throughput,1-Baseline,round-6
tenant-cpu,tenant-dsk,489845.1459841842,network_throughput,2-CPU-Noise,round-6
tenant-cpu,tenant-mem,342183.5480555042,network_throughput,2-CPU-Noise,round-6
tenant-cpu,tenant-nsy,472480.4021785341,network_throughput,2-CPU-Noise,round-6
tenant-cpu,tenant-ntk,17101225.610698763,network_throughput,2-CPU-Noise,round-6
tenant-dsk,tenant-mem,-259090.24283858426,network_throughput,2-CPU-Noise,round-6
tenant-dsk,tenant-nsy,252130.3559720203,network_throughput,2-CPU-Noise,round-6
tenant-dsk,tenant-ntk,11460656.172583442,network_throughput,2-CPU-Noise,round-6
tenant-mem,tenant-nsy,411344.25016057806,network_throughput,2-CPU-Noise,round-6
tenant-mem,tenant-ntk,17415776.551772423,network_throughput,2-CPU-Noise,round-6
tenant-nsy,tenant-ntk,6562597.074509364,network_throughput,2-CPU-Noise,round-6
tenant-cpu,tenant-dsk,397728.90973257594,network_throughput,3-Memory-Noise,round-6
tenant-cpu,tenant-mem,351263.39158289443,network_throughput,3-Memory-Noise,round-6
tenant-cpu,tenant-nsy,628151.9865616844,network_throughput,3-Memory-Noise,round-6
tenant-cpu,tenant-ntk,15530719.090230025,network_throughput,3-Memory-Noise,round-6
tenant-dsk,tenant-mem,357878.41286649386,network_throughput,3-Memory-Noise,round-6
tenant-dsk,tenant-nsy,730936.2396735633,network_throughput,3-Memory-Noise,round-6
tenant-dsk,tenant-ntk,14189015.243112069,network_throughput,3-Memory-Noise,round-6
tenant-mem,tenant-nsy,248820.6538519488,network_throughput,3-Memory-Noise,round-6
tenant-mem,tenant-ntk,13560409.032732986,network_throughput,3-Memory-Noise,round-6
tenant-nsy,tenant-ntk,12656152.218514666,network_throughput,3-Memory-Noise,round-6
tenant-cpu,tenant-dsk,460564.99453844636,network_throughput,4-Network-Noise,round-6
tenant-cpu,tenant-mem,287020.3023087807,network_throughput,4-Network-Noise,round-6
tenant-cpu,tenant-nsy,174929341308.55887,network_throughput,4-Network-Noise,round-6
tenant-cpu,tenant-ntk,4281432.791881553,network_throughput,4-Network-Noise,round-6
tenant-dsk,tenant-mem,454304.3804785353,network_throughput,4-Network-Noise,round-6
tenant-dsk,tenant-nsy,71445702564.0266,network_throughput,4-Network-Noise,round-6
tenant-dsk,tenant-ntk,22806774.28307457,network_throughput,4-Network-Noise,round-6
tenant-mem,tenant-nsy,137641904356.58054,network_throughput,4-Network-Noise,round-6
tenant-mem,tenant-ntk,12394788.712244617,network_throughput,4-Network-Noise,round-6
tenant-nsy,tenant-ntk,-5647192640022.792,network_throughput,4-Network-Noise,round-6
tenant-cpu,tenant-dsk,1582643.2907129219,network_throughput,5-Disk-Noise,round-6
tenant-cpu,tenant-mem,2002275.875842731,network_throughput,5-Disk-Noise,round-6
tenant-cpu,tenant-nsy,1211695.2590379359,network_throughput,5-Disk-Noise,round-6
tenant-cpu,tenant-ntk,-69622216.68290673,network_throughput,5-Disk-Noise,round-6
tenant-dsk,tenant-mem,2315051.0358434813,network_throughput,5-Disk-Noise,round-6
tenant-dsk,tenant-nsy,669269.0001636619,network_throughput,5-Disk-Noise,round-6
tenant-dsk,tenant-ntk,-204478156.3033795,network_throughput,5-Disk-Noise,round-6
tenant-mem,tenant-nsy,41655.94816504206,network_throughput,5-Disk-Noise,round-6
tenant-mem,tenant-ntk,-146516839.62153813,network_throughput,5-Disk-Noise,round-6
tenant-nsy,tenant-ntk,880941127.9585595,network_throughput,5-Disk-Noise,round-6
tenant-cpu,tenant-dsk,423597.09601705987,network_throughput,6-Combined-Noise,round-6
tenant-cpu,tenant-mem,869419.9465756568,network_throughput,6-Combined-Noise,round-6
tenant-cpu,tenant-nsy,-321965125634.73975,network_throughput,6-Combined-Noise,round-6
tenant-cpu,tenant-ntk,9049910.611865183,network_throughput,6-Combined-Noise,round-6
tenant-dsk,tenant-mem,431027.49197223503,network_throughput,6-Combined-Noise,round-6
tenant-dsk,tenant-nsy,-21990680783.460022,network_throughput,6-Combined-Noise,round-6
tenant-dsk,tenant-ntk,11300796.435315233,network_throughput,6-Combined-Noise,round-6
tenant-mem,tenant-nsy,-121437146455.57243,network_throughput,6-Combined-Noise,round-6
tenant-mem,tenant-ntk,8052761.2274779165,network_throughput,6-Combined-Noise,round-6
tenant-nsy,tenant-ntk,-15723213127475.488,network_throughput,6-Combined-Noise,round-6
tenant-cpu,tenant-dsk,687711.2883327348,network_throughput,7-Recovery,round-6
tenant-cpu,tenant-mem,1031240.6387518473,network_throughput,7-Recovery,round-6
tenant-cpu,tenant-nsy,-2620852449.0140767,network_throughput,7-Recovery,round-6
tenant-cpu,tenant-ntk,16536974.910492584,network_throughput,7-Recovery,round-6
tenant-dsk,tenant-mem,786138.8656817493,network_throughput,7-Recovery,round-6
tenant-dsk,tenant-nsy,-61967608302.404465,network_throughput,7-Recovery,round-6
tenant-dsk,tenant-ntk,25322008.937955305,network_throughput,7-Recovery,round-6
tenant-mem,tenant-nsy,-78044330773.02898,network_throughput,7-Recovery,round-6
tenant-mem,tenant-ntk,27343288.630013015,network_throughput,7-Recovery,round-6
tenant-nsy,tenant-ntk,4275139635055.25,network_throughput,7-Recovery,round-6
tenant-cpu,tenant-dsk,1140557838659.844,disk_io_total,1-Baseline,round-6
tenant-cpu,tenant-mem,618478159.5140744,disk_io_total,1-Baseline,round-6
tenant-cpu,tenant-ntk,-646988074.8066144,disk_io_total,1-Baseline,round-6
tenant-dsk,tenant-mem,279660369971.8989,disk_io_total,1-Baseline,round-6
tenant-dsk,tenant-ntk,-673808526297.0175,disk_io_total,1-Baseline,round-6
tenant-mem,tenant-ntk,-84022515.952675,disk_io_total,1-Baseline,round-6
tenant-cpu,tenant-dsk,8907810734.409315,disk_io_total,2-CPU-Noise,round-6
tenant-cpu,tenant-mem,205572303.56525788,disk_io_total,2-CPU-Noise,round-6
tenant-cpu,tenant-nsy,124802311.52617931,disk_io_total,2-CPU-Noise,round-6
tenant-cpu,tenant-ntk,288476013.65520996,disk_io_total,2-CPU-Noise,round-6
tenant-dsk,tenant-mem,11005154092.448664,disk_io_total,2-CPU-Noise,round-6
tenant-dsk,tenant-nsy,35312322818.01138,disk_io_total,2-CPU-Noise,round-6
tenant-dsk,tenant-ntk,15434111884.07807,disk_io_total,2-CPU-Noise,round-6
tenant-mem,tenant-nsy,-182668541.56009996,disk_io_total,2-CPU-Noise,round-6
tenant-mem,tenant-ntk,86894318.24481049,disk_io_total,2-CPU-Noise,round-6
tenant-nsy,tenant-ntk,396099041.01241225,disk_io_total,2-CPU-Noise,round-6
tenant-cpu,tenant-dsk,19829805689.2379,disk_io_total,3-Memory-Noise,round-6
tenant-cpu,tenant-mem,352275278.2450842,disk_io_total,3-Memory-Noise,round-6
tenant-cpu,tenant-nsy,433730316.81550777,disk_io_total,3-Memory-Noise,round-6
tenant-cpu,tenant-ntk,329163947.8029953,disk_io_total,3-Memory-Noise,round-6
tenant-dsk,tenant-mem,11730243023.10607,disk_io_total,3-Memory-Noise,round-6
tenant-dsk,tenant-nsy,13633972247.596922,disk_io_total,3-Memory-Noise,round-6
tenant-dsk,tenant-ntk,11729203639.308949,disk_io_total,3-Memory-Noise,round-6
tenant-mem,tenant-nsy,43015165.6667065,disk_io_total,3-Memory-Noise,round-6
tenant-mem,tenant-ntk,413316040.65157855,disk_io_total,3-Memory-Noise,round-6
tenant-nsy,tenant-ntk,187926140.15836066,disk_io_total,3-Memory-Noise,round-6
tenant-cpu,tenant-dsk,19570395168.65305,disk_io_total,4-Network-Noise,round-6
tenant-cpu,tenant-mem,423746585.9648076,disk_io_total,4-Network-Noise,round-6
tenant-cpu,tenant-nsy,106115999.78160751,disk_io_total,4-Network-Noise,round-6
tenant-cpu,tenant-ntk,259838965.25256756,disk_io_total,4-Network-Noise,round-6
tenant-dsk,tenant-mem,12072619178.800037,disk_io_total,4-Network-Noise,round-6
tenant-dsk,tenant-nsy,13925450277.976099,disk_io_total,4-Network-Noise,round-6
tenant-dsk,tenant-ntk,19559769230.513687,disk_io_total,4-Network-Noise,round-6
tenant-mem,tenant-nsy,158196803.83635002,disk_io_total,4-Network-Noise,round-6
tenant-mem,tenant-ntk,512362167.3349635,disk_io_total,4-Network-Noise,round-6
tenant-nsy,tenant-ntk,188371172.0794203,disk_io_total,4-Network-Noise,round-6
tenant-cpu,tenant-dsk,15706023283.92531,disk_io_total,5-Disk-Noise,round-6
tenant-cpu,tenant-mem,1572387902.6926203,disk_io_total,5-Disk-Noise,round-6
tenant-cpu,tenant-nsy,15355313900.165405,disk_io_total,5-Disk-Noise,round-6
tenant-cpu,tenant-ntk,1244579189.994252,disk_io_total,5-Disk-Noise,round-6
tenant-dsk,tenant-mem,11392828304.430277,disk_io_total,5-Disk-Noise,round-6
tenant-dsk,tenant-nsy,1294698852586.1604,disk_io_total,5-Disk-Noise,round-6
tenant-dsk,tenant-ntk,-2254559111.4878936,disk_io_total,5-Disk-Noise,round-6
tenant-mem,tenant-nsy,21719942153.780285,disk_io_total,5-Disk-Noise,round-6
tenant-mem,tenant-ntk,1372390025.4316916,disk_io_total,5-Disk-Noise,round-6
tenant-nsy,tenant-ntk,23056711380.6773,disk_io_total,5-Disk-Noise,round-6
tenant-cpu,tenant-dsk,5519130706.588842,disk_io_total,6-Combined-Noise,round-6
tenant-cpu,tenant-mem,343197868.7603518,disk_io_total,6-Combined-Noise,round-6
tenant-cpu,tenant-nsy,4581485428.654186,disk_io_total,6-Combined-Noise,round-6
tenant-cpu,tenant-ntk,113039484.26202141,disk_io_total,6-Combined-Noise,round-6
tenant-dsk,tenant-mem,4841136664.289752,disk_io_total,6-Combined-Noise,round-6
tenant-dsk,tenant-nsy,187022579403.21426,disk_io_total,6-Combined-Noise,round-6
tenant-dsk,tenant-ntk,4973582362.027768,disk_io_total,6-Combined-Noise,round-6
tenant-mem,tenant-nsy,1554674097.7609274,disk_io_total,6-Combined-Noise,round-6
tenant-mem,tenant-ntk,112687583.34297808,disk_io_total,6-Combined-Noise,round-6
tenant-nsy,tenant-ntk,2199117493.506185,disk_io_total,6-Combined-Noise,round-6
tenant-cpu,tenant-dsk,14462567202.039436,disk_io_total,7-Recovery,round-6
tenant-cpu,tenant-mem,1077735375.7430544,disk_io_total,7-Recovery,round-6
tenant-cpu,tenant-nsy,2313747513.763094,disk_io_total,7-Recovery,round-6
tenant-cpu,tenant-ntk,583418229.7583842,disk_io_total,7-Recovery,round-6
tenant-dsk,tenant-mem,12404120749.534315,disk_io_total,7-Recovery,round-6
tenant-dsk,tenant-nsy,-1345680863059.9214,disk_io_total,7-Recovery,round-6
tenant-dsk,tenant-ntk,-188992541.5447003,disk_io_total,7-Recovery,round-6
tenant-mem,tenant-nsy,5320922092.822238,disk_io_total,7-Recovery,round-6
tenant-mem,tenant-ntk,634387116.0584676,disk_io_total,7-Recovery,round-6
tenant-nsy,tenant-ntk,10191876865.830187,disk_io_total,7-Recovery,round-6
