tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2846153115.1654506,1140557838659.844,618478159.5140744,-646988074.8066144
tenant-dsk,1140557838659.844,1203517266908375.8,279660369971.8989,-673808526297.0175
tenant-mem,618478159.5140744,279660369971.8989,1446610673.9569077,-84022515.952675
tenant-ntk,-646988074.8066144,-673808526297.0175,-84022515.952675,1838120549.279682
