tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.0,0.6104376359025864,0.4776820255809099,0.03554737559947092
tenant-dsk,0.6104376359025864,1.0,0.5418972325644604,-0.11416890225702746
tenant-mem,0.4776820255809099,0.5418972325644604,1.0,-0.03705649166277413
tenant-ntk,0.03554737559947092,-0.11416890225702746,-0.03705649166277413,1.0
