tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,22.954542944236596,263.51235956578984,-116.36069373602417,-62.28154654276421
tenant-dsk,263.51235956578984,281122.68138440483,317233.5529035475,119485.78296596713
tenant-mem,-116.36069373602417,317233.5529035475,598469.8128348168,187808.66003028955
tenant-ntk,-62.28154654276421,119485.78296596713,187808.66003028955,81710.00325481482
