tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1.0,0.10088072589724148,0.38486534466407857,0.24159676210328432,0.29032125065973313
tenant-dsk,0.10088072589724148,1.0,0.2982351660294012,0.29611291033507536,0.13787925053842168
tenant-mem,0.38486534466407857,0.2982351660294012,1.0,0.24282703730188915,0.38337779149721574
tenant-nsy,0.24159676210328432,0.29611291033507536,0.24282703730188915,1.0,0.38105926718054894
tenant-ntk,0.29032125065973313,0.13787925053842168,0.38337779149721574,0.38105926718054894,1.0
