tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,4135796182774.0254,-8925252653033.203,-4643407318804.423,-6403671405265.932
tenant-dsk,-8925252653033.203,59689126811910.95,25832243604077.906,20363075060130.81
tenant-mem,-4643407318804.423,25832243604077.906,14462221935245.535,10576331375179.676
tenant-ntk,-6403671405265.932,20363075060130.81,10576331375179.676,13041792610624.027
