tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2460553783693687.0,-192315154193989.97,-154650150701869.44,-87211385807304.62
tenant-dsk,-192315154193989.97,2897074641146434.0,554262247849807.0,433820935779796.0
tenant-mem,-154650150701869.44,554262247849807.0,2909916090955338.0,198177822559332.53
tenant-ntk,-87211385807304.62,433820935779796.0,198177822559332.53,2063978633398851.8
