tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,77008.78542891116,933167.954710397,45393.55002660582,-200277.15261940702
tenant-dsk,933167.954710397,62198721.33102611,1040003.4423419881,-6446832.72464422
tenant-mem,45393.55002660582,1040003.4423419881,92876.69714829623,142677.742420865
tenant-ntk,-200277.15261940702,-6446832.72464422,142677.742420865,609555824.0177213
