,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.9890507811972584,0.17110160514893458,0.9832067575824883,0.00024220026429273278
tenant-dsk,0.9520968386094494,,0.938119605781609,0.958074328901296,0.16837760080420147
tenant-mem,0.6790927338583843,0.8717797072797487,,0.927006064439087,0.925250964171951
tenant-nsy,0.9870743125617676,0.1859286349217568,0.3993644464156416,,0.9923004403975803
tenant-ntk,0.999513973899305,0.8099235139571102,0.7795288672467312,0.21069637860237067,
