,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.8867712703795495,0.9570243238427,0.9999907962743801,0.033838000470472536
tenant-dsk,0.624044455834914,,0.15068078693572406,0.8566253820696123,0.46099062904204524
tenant-mem,0.4134065810441571,0.6505150911325395,,0.11571671500950145,0.11224555391919919
tenant-nsy,,,,,
tenant-ntk,0.005950906470159093,0.16890569589962642,0.10854457542801083,0.8430380931083832,
