,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.3100929905737502,0.21918520442240239,0.8010970454255958,0.017850577431516922
tenant-dsk,0.3342586458986662,,0.0017767044363947234,0.795771621645447,9.788225152723321e-05
tenant-mem,0.11481397520281424,0.7948073092176995,,0.707374149436502,0.0003634528511063314
tenant-nsy,0.9346675334510064,0.6139404933047459,0.4085832472964882,,0.17282793983368985
tenant-ntk,0.3661141811815904,0.7217142483444167,0.896673512622251,0.5195948687623406,
