,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.0,0.0,0.0,0.0
tenant-dsk,0.0,,0.048699634249150664,0.13384600645410394,0.0
tenant-mem,0.0,0.02211178041503929,,0.00044484982081353697,0.0
tenant-nsy,0.0,0.04000324887308936,0.0002459546727299354,,0.0
tenant-ntk,0.0,0.0,0.0,0.0,
