,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.048073309898551575,0.1848640602501915,0.2083936346727184
tenant-dsk,0.02235052084621112,,0.011904761904761904,0.014151450899296036
tenant-mem,0.17003227621796058,0.04548624299700162,,0.17085911130738804
tenant-ntk,0.27075875395306986,0.055509445634495114,0.23084346446359869,
