,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.5649551660703611,0.9712737899808486,0.033700657118372376,0.6167668811364653
tenant-dsk,0.005592474337108123,,0.06325175919434223,0.3472413707605502,0.06052672451208501
tenant-mem,0.3098059472419366,0.6865281256831659,,0.018969701538878007,0.24279874673491403
tenant-nsy,0.1129277990548935,0.3025791174984198,0.011408934225067321,,0.422366518921484
tenant-ntk,0.07917154427302277,0.5060676829008043,0.0020689806928217494,0.10939515502281401,
