,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.04581094607300776,0.0002804133198926852,0.05104079955685114
tenant-dsk,0.0437430672955975,,0.28514537932865663,0.5418887584381298
tenant-mem,0.38644029083470016,0.0006066479371859987,,0.4215926340585273
tenant-ntk,0.8624043364291261,0.13168010889768764,0.44654900020181043,
