,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.4208153963434216,0.036110278820885154,0.037849968132278,0.0019765591259238192
tenant-dsk,0.07400358020208236,,0.0069433006520852256,0.557121951207982,0.013240413617778042
tenant-mem,0.2590637702179318,0.07448353458621962,,0.7173458518117171,0.001027749355465042
tenant-nsy,0.12448500876905583,0.02779340269471638,0.37168015423777884,,0.010211541218596945
tenant-ntk,0.43548682186680787,0.08122001101715809,0.009790508741888018,0.012889099695738105,
