,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.11240113427316381,0.0018352175742545518,2.956642284975964e-05
tenant-dsk,0.1534550618447293,,0.013809849286652551,0.25127469862830476
tenant-mem,0.001135160317242408,0.635808296961276,,0.0028324478768503446
tenant-ntk,0.07217697880784946,0.20222849679033475,0.05329092332685765,
