,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.0016604269139713016,0.001388473919959525,0.05063349998922491,0.03372185341784668
tenant-dsk,0.0030676094425504895,,0.0013653630598323859,0.000718431834955132,0.0003239689851796885
tenant-mem,0.1724404239200459,0.00017920006880579937,,0.24722718889441983,0.007428695521562287
tenant-nsy,0.3621686362968949,1.3623859604200326e-05,5.413479478690471e-06,,0.004763803149612427
tenant-ntk,0.04462768041136989,0.005466207483327428,0.019643486334784792,0.010280373156209362,
