tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.0,0.19402938781480342,0.2608153335044194,0.13259591431207932
tenant-dsk,0.19402938781480342,1.0,0.46011515010474596,0.3605668519660689
tenant-mem,0.2608153335044194,0.46011515010474596,1.0,0.4089881640646988
tenant-ntk,0.13259591431207932,0.3605668519660689,0.4089881640646988,1.0
