tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2.4656510603864052e-08,6.193874845874686e-08,2.7927559333857777e-08,6.154427115793646e-10
tenant-dsk,6.193874845874686e-08,2.9107850006379924e-06,4.976162716820809e-07,2.6877203498339832e-08
tenant-mem,2.7927559333857777e-08,4.976162716820809e-07,6.776862537015153e-07,1.8550906084382003e-08
tenant-ntk,6.154427115793646e-10,2.6877203498339832e-08,1.8550906084382003e-08,2.8515365180417774e-09
