tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.983377645244616e-08,4.492209927299901e-08,2.8954830062065855e-08,9.274752798229797e-10
tenant-dsk,4.492209927299901e-08,2.7025867653575664e-06,5.96268064182752e-07,2.9440495477526087e-08
tenant-mem,2.8954830062065855e-08,5.96268064182752e-07,6.213987656573102e-07,1.6012731696017514e-08
tenant-ntk,9.274752798229797e-10,2.9440495477526087e-08,1.6012731696017514e-08,2.4668286719747633e-09
