tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,88096.27541998966,2336252.0615512347,80682.76631512123,0.0
tenant-dsk,2336252.0615512347,121009544.39008608,-3672133.50542779,0.0
tenant-mem,80682.76631512123,-3672133.50542779,126865833.07246661,0.0
tenant-ntk,0.0,0.0,0.0,0.0
