tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,17.04883392832441,121.91885210179355,104.00836516375303,-31652.836353016242,14.910280557192616
tenant-dsk,121.91885210179355,102017.30365163405,17714.08948019025,-663703.0812326912,5083.814278438736
tenant-mem,104.00836516375303,17714.08948019025,140498.45460220193,-2118371.5145191387,7171.992920313829
tenant-nsy,-31652.836353016242,-663703.0812326912,-2118371.5145191387,3761751421.4555206,-519470.3905268233
tenant-ntk,14.910280557192616,5083.814278438736,7171.992920313829,-519470.3905268233,4467.30687413773
