tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2397842990301.999,-8041056997684.958,-1693774363072.4817,523977501447.98236
tenant-dsk,-8041056997684.958,90940458354895.11,18990367101070.668,-6945363667035.673
tenant-mem,-1693774363072.4817,18990367101070.668,8522718962060.59,-1443706855511.9314
tenant-ntk,523977501447.98236,-6945363667035.673,-1443706855511.9314,550897018006.217
