tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,250757709.82872793,2040112.3705360703,1746015435.8248315,9596577.235120175
tenant-dsk,2040112.3705360703,512761330005.16077,-44046562887.8447,2622316019.7734613
tenant-mem,1746015435.8248315,-44046562887.8447,1972182187918.5261,931022316.5335821
tenant-ntk,9596577.235120175,2622316019.7734613,931022316.5335821,3017260229.766974
