tenant_id,metric_name,experimental_phase,mean,volatility,count,baseline_mean,baseline_std,baseline_count,percentage_change,cohen_d,p_value,is_significant
tenant-cpu,cpu_usage,2-CPU-Noise,2.511477175700821,0.2367222385813171,337,3.7862887194837556,0.31093434985375473,331,-33.66915832970999,-4.618890935652598,7.894091271097462e-258,True
tenant-cpu,cpu_usage,3-Memory-Noise,2.8582882595882704,0.2157291105276924,351,3.7862887194837556,0.31093434985375473,331,-24.509500691801815,-3.4858613691340232,3.9616127535371336e-192,True
tenant-cpu,cpu_usage,4-Network-Noise,2.3448673959720994,0.28006161938598834,349,3.7862887194837556,0.31093434985375473,331,-38.06950368296763,-4.878049039020691,2.408573739370916e-283,True
tenant-cpu,cpu_usage,5-Disk-Noise,3.2906539326631608,0.26435733675364576,351,3.7862887194837556,0.31093434985375473,331,-13.090253373181021,-1.7215308405547796,1.452075887874083e-82,True
tenant-cpu,cpu_usage,6-Combined-Noise,1.5987650278997232,0.18056238524617022,347,3.7862887194837556,0.31093434985375473,331,-57.77487808384279,-8.654850485813462,0.0,True
tenant-cpu,cpu_usage,7-Recovery,3.591850563941725,0.47790423991498115,346,3.7862887194837556,0.31093434985375473,331,-5.135323002217895,-0.4801311154159589,5.745427055939146e-10,True
tenant-cpu,disk_io_total,2-CPU-Noise,283801.2225274978,36067.40895067728,337,286576.127575059,53349.349716425386,331,-0.9682959536936387,-0.06104157326831174,0.43209603865712376,False
tenant-cpu,disk_io_total,3-Memory-Noise,288410.21306012315,36670.1149280115,352,286576.127575059,53349.349716425386,331,0.6399993958267708,0.04028987107376869,0.6029479313915911,False
tenant-cpu,disk_io_total,4-Network-Noise,287440.54330572777,37106.050705959955,349,286576.127575059,53349.349716425386,331,0.3016356379658145,0.018899120671978745,0.8072648932904445,False
tenant-cpu,disk_io_total,5-Disk-Noise,284561.2861682217,50447.95938025018,351,286576.127575059,53349.349716425386,331,-0.7030737081579199,-0.03883937480141692,0.6129536388637298,False
tenant-cpu,disk_io_total,6-Combined-Noise,275214.9903778195,38952.49975779995,347,286576.127575059,53349.349716425386,331,-3.9644394993312306,-0.24411399120685154,0.0016878234399268005,True
tenant-cpu,disk_io_total,7-Recovery,286951.44112264627,42058.28757898469,347,286576.127575059,53349.349716425386,331,0.13096469366205468,0.007834728009061967,0.9192553506355159,False
tenant-cpu,memory_usage,2-CPU-Noise,252617652.03560832,54141027.08785275,337,243459730.9486405,46945394.73366694,331,3.7615752926711945,0.18061741864268077,0.019740579637151662,True
tenant-cpu,memory_usage,3-Memory-Noise,269453696.0,46028360.51545577,352,243459730.9486405,46945394.73366694,331,10.676905355178885,0.5593107289674519,8.061793892238292e-13,True
tenant-cpu,memory_usage,4-Network-Noise,262693239.5644699,52544336.64846752,349,243459730.9486405,46945394.73366694,331,7.900077988620981,0.3854586248775309,6.015336527583633e-07,True
tenant-cpu,memory_usage,5-Disk-Noise,298188473.25356126,49306332.773884505,351,243459730.9486405,46945394.73366694,331,22.479587113511666,1.1360394676708805,2.088781687450101e-43,True
tenant-cpu,memory_usage,6-Combined-Noise,299622919.37752163,48276608.11892186,347,243459730.9486405,46945394.73366694,331,23.06877946921298,1.1791210017860017,7.084159665104473e-46,True
tenant-cpu,memory_usage,7-Recovery,287299637.1181556,44036971.1107866,347,243459730.9486405,46945394.73366694,331,18.00704617502573,0.9639380105865476,1.7360046644875227e-32,True
tenant-cpu,network_receive,2-CPU-Noise,8952.735823384592,1284.5293392360318,337,9491.831228090274,1634.62008060005,331,-5.679572168437579,-0.36711437913602646,2.7262313895386775e-06,True
tenant-cpu,network_receive,3-Memory-Noise,8825.24038780899,1351.0353121141134,352,9491.831228090274,1634.62008060005,331,-7.022784373878925,-0.4458243146067163,1.107092266152079e-08,True
tenant-cpu,network_receive,4-Network-Noise,8846.299490907057,1319.2109592075803,349,9491.831228090274,1634.62008060005,331,-6.8009188287379185,-0.435833662855288,2.4400276555457157e-08,True
tenant-cpu,network_receive,5-Disk-Noise,9046.10123271712,1643.0726710301874,351,9491.831228090274,1634.62008060005,331,-4.6959325831042396,-0.27195636906578163,0.00041170475977347844,True
tenant-cpu,network_receive,6-Combined-Noise,8529.990147986206,1358.8622610397733,347,9491.831228090274,1634.62008060005,331,-10.133356324937392,-0.6413020988620816,5.654552400573542e-16,True
tenant-cpu,network_receive,7-Recovery,8902.622467973424,1482.9484259163312,347,9491.831228090274,1634.62008060005,331,-6.207535152680928,-0.37798042673630705,1.1576454313808147e-06,True
tenant-cpu,network_transmit,2-CPU-Noise,1553.1256491136749,209.35942993753193,337,1634.4310464507143,246.15312778463974,331,-4.974538235406141,-0.35608285157138875,5.2111889857875055e-06,True
tenant-cpu,network_transmit,3-Memory-Noise,1533.350544706447,222.2210951623504,351,1634.4310464507143,246.15312778463974,331,-6.184445771742468,-0.43170805902023984,2.8482549350156028e-08,True
tenant-cpu,network_transmit,4-Network-Noise,1517.901565679121,216.0587144567269,349,1634.4310464507143,246.15312778463974,331,-7.129666376849952,-0.5040283582807179,1.1856674483539567e-10,True
tenant-cpu,network_transmit,5-Disk-Noise,1566.5012455261915,268.5825091472705,351,1634.4310464507143,246.15312778463974,331,-4.156174166664133,-0.26335365795605087,0.000603818104002197,True
tenant-cpu,network_transmit,6-Combined-Noise,1468.5888687869292,211.3434185341873,347,1634.4310464507143,246.15312778463974,331,-10.14678337296171,-0.724206923969188,9.73245114744053e-20,True
tenant-cpu,network_transmit,7-Recovery,1546.3627156609275,235.7550972164754,346,1634.4310464507143,246.15312778463974,331,-5.388317297388203,-0.3655885547745614,2.484455003908012e-06,True
tenant-dsk,cpu_usage,2-CPU-Noise,0.8918786045705308,0.09116736967603978,337,0.9239061251219524,0.12496019302158844,331,-3.46653406450726,-0.2932218641286273,0.00017328009258732766,True
tenant-dsk,cpu_usage,3-Memory-Noise,0.9008936602571493,0.08357550328077842,351,0.9239061251219524,0.12496019302158844,331,-2.49077955422857,-0.21770951338590686,0.005126396940911753,True
tenant-dsk,cpu_usage,4-Network-Noise,0.8871423195872656,0.09076028701675924,349,0.9239061251219524,0.12496019302158844,331,-3.979171101375048,-0.3380330551817937,1.4647563621630843e-05,True
tenant-dsk,cpu_usage,5-Disk-Noise,0.9340522801628165,0.14971943405687857,351,0.9239061251219524,0.12496019302158844,331,1.098180298298691,0.07338524591431168,0.3359630339074503,False
tenant-dsk,cpu_usage,6-Combined-Noise,0.8825179381776362,0.08269704687192328,347,0.9239061251219524,0.12496019302158844,331,-4.479696131341592,-0.392431778772974,5.646236188198346e-07,True
tenant-dsk,cpu_usage,7-Recovery,0.8851087410029305,0.11669439507469885,346,0.9239061251219524,0.12496019302158844,331,-4.199277725743054,-0.3211540935875096,3.437618167634126e-05,True
tenant-dsk,disk_io_total,2-CPU-Noise,12506743.186508905,1724047.8050169172,337,18919829.311712846,34691746.380203664,331,-33.896109840873365,-0.26228635502724756,0.0008728982337404306,True
tenant-dsk,disk_io_total,3-Memory-Noise,12806707.752898254,1574030.447095525,352,18919829.311712846,34691746.380203664,331,-32.31065914019687,-0.2528590527627394,0.001493053866427357,True
tenant-dsk,disk_io_total,4-Network-Noise,12968049.272647696,1568526.9786887313,349,18919829.311712846,34691746.380203664,331,-31.457895000038587,-0.24564672419569622,0.0019786507463124643,True
tenant-dsk,disk_io_total,5-Disk-Noise,6910774.746207891,1878922.529930497,351,18919829.311712846,34691746.380203664,331,-63.4733768875516,-0.4961415682850533,1.0060509198824533e-09,True
tenant-dsk,disk_io_total,6-Combined-Noise,6700113.309847821,638488.5047492579,347,18919829.311712846,34691746.380203664,331,-64.58681947146357,-0.5040506985860561,5.102260843029361e-10,True
tenant-dsk,disk_io_total,7-Recovery,12294070.457676679,3240502.943205339,347,18919829.311712846,34691746.380203664,331,-35.02018303058531,-0.2721124235459514,0.0006090811983670614,True
tenant-dsk,memory_usage,2-CPU-Noise,511935424.189911,43594086.686065614,337,500452460.27794564,49372109.05239618,331,2.294516427312169,0.24669714097189174,0.0015197886130169096,True
tenant-dsk,memory_usage,3-Memory-Noise,528340957.09090906,42426725.987174965,352,500452460.27794564,49372109.05239618,331,5.572656551128647,0.6072790479948623,1.2336229752486092e-14,True
tenant-dsk,memory_usage,4-Network-Noise,518197881.76504296,44617745.531257324,349,500452460.27794564,49372109.05239618,331,3.545875561735018,0.37762692140182413,1.1552481608020167e-06,True
tenant-dsk,memory_usage,5-Disk-Noise,546125339.7150997,49458307.13849182,351,500452460.27794564,49372109.05239618,331,9.126317295310699,0.9242436135142951,1.7021487497842104e-30,True
tenant-dsk,memory_usage,6-Combined-Noise,555913086.1556196,50523478.695054166,347,500452460.27794564,49372109.05239618,331,11.082096758375766,1.1099954134954861,1.838513140242733e-41,True
tenant-dsk,memory_usage,7-Recovery,545561597.0489913,43880141.942572966,347,500452460.27794564,49372109.05239618,331,9.013670698310202,0.9671357746919411,1.479725597859289e-32,True
tenant-dsk,network_receive,2-CPU-Noise,8226.276782045192,1314.1594523822348,337,8631.922223861764,1416.6195060191883,331,-4.699363957372334,-0.29698274074811293,0.00013752478565623482,True
tenant-dsk,network_receive,3-Memory-Noise,8252.656740885735,1106.691276236325,352,8631.922223861764,1416.6195060191883,331,-4.3937546370332345,-0.29948678284472663,0.00011438336419283281,True
tenant-dsk,network_receive,4-Network-Noise,8112.917879301195,1234.7328032251817,349,8631.922223861764,1416.6195060191883,331,-6.012616090606708,-0.39129357077304444,4.888480996550448e-07,True
tenant-dsk,network_receive,5-Disk-Noise,8554.921598555184,1620.3070247360079,351,8631.922223861764,1416.6195060191883,331,-0.8920449386548303,-0.050496831240705135,0.5084068785499412,False
tenant-dsk,network_receive,6-Combined-Noise,8221.612725538656,1087.8591137684161,347,8631.922223861764,1416.6195060191883,331,-4.7533966094928815,-0.3258703693522783,2.8627802892213772e-05,True
tenant-dsk,network_receive,7-Recovery,8204.341923228432,1286.3036315048228,347,8631.922223861764,1416.6195060191883,331,-4.953477215669815,-0.3163769395637996,4.481812092102931e-05,True
tenant-dsk,network_transmit,2-CPU-Noise,2006.4875489595022,241.1169458754623,337,4013.2475435824113,9729.174218610357,331,-50.00339432916171,-0.29292999665181413,0.00020756454296061636,True
tenant-dsk,network_transmit,3-Memory-Noise,2004.983141526909,193.93338585671304,351,4013.2475435824113,9729.174218610357,331,-50.04088036550151,-0.29624491671641656,0.00020502126707703996,True
tenant-dsk,network_transmit,4-Network-Noise,1968.5737913467665,225.37212680812067,349,4013.2475435824113,9729.174218610357,331,-50.948109480694384,-0.3011501453311103,0.00015784019624214354,True
tenant-dsk,network_transmit,5-Disk-Noise,2060.7506502347073,305.1152189578926,351,4013.2475435824113,9729.174218610357,331,-48.65129479665275,-0.28792903875775644,0.00030531081358239665,True
tenant-dsk,network_transmit,6-Combined-Noise,1987.0361251307734,222.91320847488316,347,4013.2475435824113,9729.174218610357,331,-50.488074718733834,-0.2979927309392846,0.0001803838143167092,True
tenant-dsk,network_transmit,7-Recovery,1999.712808628003,244.11593551970742,346,4013.2475435824113,9729.174218610357,331,-50.17220375987657,-0.2958933377871314,0.000197734196328591,True
tenant-mem,cpu_usage,2-CPU-Noise,2.5211212009439925,0.23294127598765363,337,3.7445114077993504,0.283385090410208,331,-32.671557744681685,-4.720487550840203,6.628871999697521e-268,True
tenant-mem,cpu_usage,3-Memory-Noise,2.825056550352859,0.2480357472863843,351,3.7445114077993504,0.283385090410208,331,-24.55473511260726,-3.4594790634671853,1.2664658486035304e-202,True
tenant-mem,cpu_usage,4-Network-Noise,2.335815184488465,0.2738905633066492,349,3.7445114077993504,0.283385090410208,331,-37.62029460977864,-5.057206939202875,1.5060435838894177e-295,True
tenant-mem,cpu_usage,5-Disk-Noise,3.33899929703006,0.2570075097965748,351,3.7445114077993504,0.283385090410208,331,-10.82950661933248,-1.5011724115145175,1.6857093736793805e-67,True
tenant-mem,cpu_usage,6-Combined-Noise,1.6013539022193424,0.17743531268112436,347,3.7445114077993504,0.283385090410208,331,-57.2346368371606,-9.112199037171274,0.0,True
tenant-mem,cpu_usage,7-Recovery,3.595253755983095,0.4843512177118862,346,3.7445114077993504,0.283385090410208,331,-3.986038111818021,-0.37412053962092384,1.1436624310362004e-06,True
tenant-mem,disk_io_total,2-CPU-Noise,286616.03972979356,38268.69380643563,337,296938.80791321787,38034.33546096093,331,-3.4763957786350383,-0.2705641957622229,0.0005026937930068884,True
tenant-mem,disk_io_total,3-Memory-Noise,291873.13970512035,34936.42058637213,352,296938.80791321787,38034.33546096093,331,-1.7059636777345677,-0.13889772955001847,0.07083771969396868,False
tenant-mem,disk_io_total,4-Network-Noise,287805.85039208404,35776.127767740196,349,296938.80791321787,38034.33546096093,331,-3.075703571829178,-0.24755576897927642,0.0013375599755395594,True
tenant-mem,disk_io_total,5-Disk-Noise,293020.57932281296,57139.65921173684,351,296938.80791321787,38034.33546096093,331,-1.3195407558684722,-0.0802734398328334,0.28971327393693747,False
tenant-mem,disk_io_total,6-Combined-Noise,274926.34228355123,39437.961800380384,347,296938.80791321787,38034.33546096093,331,-7.413131946060722,-0.567930104207309,4.104533955099341e-13,True
tenant-mem,disk_io_total,7-Recovery,289700.9719800663,54022.87254663651,347,296938.80791321787,38034.33546096093,331,-2.4374840001603624,-0.15431261223684997,0.043340973278666296,True
tenant-mem,memory_usage,2-CPU-Noise,265338916.462908,52604258.07243555,337,247826462.9365559,43746601.42625925,331,7.06641789534612,0.36169086555049,3.468556703321969e-06,True
