tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1.0,0.17586970338366534,0.29928159248761305,0.22772391925404942,0.07905730477359463
tenant-dsk,0.17586970338366534,1.0,0.2606715314190733,0.2552090295150917,0.10811584777618306
tenant-mem,0.29928159248761305,0.2606715314190733,1.0,0.3187243302547167,0.1882014368900357
tenant-nsy,0.22772391925404942,0.2552090295150917,0.3187243302547167,1.0,0.09750402440276866
tenant-ntk,0.07905730477359463,0.10811584777618306,0.1882014368900357,0.09750402440276866,1.0
