tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,53934.493079375294,11397.47093191472,21433.372378349846,15254.988291809697,497546.7543843115
tenant-dsk,11397.47093191472,53481.30504448904,21500.923219343145,13988.6282658671,1737976.0633242868
tenant-mem,21433.372378349846,21500.923219343145,62075.55553512728,15323.930924358943,1147378.6093064789
tenant-nsy,15254.988291809697,13988.6282658671,15323.930924358943,56314.30806715378,1389611.5882612797
tenant-ntk,497546.7543843115,1737976.0633242868,1147378.6093064789,1389611.5882612797,658742215.4336574
