tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2466954599.6036644,834837242379.0981,585223248.8110344,553987415.0315582
tenant-dsk,834837242379.0981,2106864725182905.2,780419684468.1423,662327544926.1364
tenant-mem,585223248.8110344,780419684468.1423,1949933526.1698618,850955587.4085917
tenant-ntk,553987415.0315582,662327544926.1364,850955587.4085917,2039929917.519238
