tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,2035942483899768.5,-133628229265305.19,38234926010160.35,152436122508236.0,164147069581520.88
tenant-dsk,-133628229265305.19,2340654861989917.5,-33417575580585.508,-141693693676105.4,100514612026235.36
tenant-mem,38234926010160.35,-33417575580585.508,2565498950363663.5,2217100896707.497,-131268584486831.42
tenant-nsy,152436122508236.0,-141693693676105.4,2217100896707.497,2069365336008868.2,-60691065480983.24
tenant-ntk,164147069581520.88,100514612026235.36,-131268584486831.42,-60691065480983.24,1791323739291852.5
