tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.0,0.28963572621086103,0.524635965203375,0.06506157007487443
tenant-dsk,0.28963572621086103,1.0,0.21327168742627475,0.2568048204845379
tenant-mem,0.524635965203375,0.21327168742627475,1.0,0.08070888809287795
tenant-ntk,0.06506157007487443,0.2568048204845379,0.08070888809287795,1.0
