tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,0.7484385700861799,-0.000729072081398325,-0.0002979348266874491,9.981221636784966e-05
tenant-dsk,-0.000729072081398325,1.2545289019296705e-05,5.1757901959107575e-06,-1.4430305487846235e-07
tenant-mem,-0.0002979348266874491,5.1757901959107575e-06,2.7722088592999796e-06,-5.434981669421121e-08
tenant-ntk,9.981221636784966e-05,-1.4430305487846235e-07,-5.434981669421121e-08,3.607834682770702e-08
