,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.03339050494388969,0.04088688984613872,0.10756201738485822
tenant-dsk,0.12995558026198561,,0.00019209904043493892,0.9752906344832762
tenant-mem,0.3239686083254647,0.432892131990427,,0.9127642804247297
tenant-ntk,0.6362276014708217,0.8073780459290526,0.16760647227833714,
